TP1,ARA2201_ARA0,t1,offer,0.354838709677
TP1,ARA2201_ARA0,t1,price,0
TP1,ARA2201_ARA0,t2,offer,71.8064516129
TP1,ARA2201_ARA0,t2,price,10
TP1,ARA2201_ARA0,t3,offer,2.22580645161
TP1,ARA2201_ARA0,t3,price,50
TP1,ARA2201_ARA0,t4,offer,2.58064516129
TP1,ARA2201_ARA0,t4,price,60
TP1,ARA2201_ARA0,t5,offer,0.838709677419
TP1,ARA2201_ARA0,t5,price,70
TP1,ARG1101_BRR0,t1,offer,7.82258064516
TP1,ARG1101_BRR0,t1,price,10
TP1,ARG1101_BRR0,t2,offer,1.11290322581
TP1,ARG1101_BRR0,t2,price,50
TP1,ARG1101_BRR0,t3,offer,0.951612903226
TP1,ARG1101_BRR0,t3,price,60
TP1,ARG1101_BRR0,t4,offer,0.677419354839
TP1,ARG1101_BRR0,t4,price,70
TP1,ARG1101_BRR0,t5,offer,0.290322580645
TP1,ARG1101_BRR0,t5,price,100
TP1,ARG1101_BRR0,t6,offer,0.661290322581
TP1,ARG1101_BRR0,t6,price,120
TP1,ARG1101_BRR0,t7,offer,0.16935483871
TP1,ARG1101_BRR0,t7,price,130
TP1,ARI1101_ARI0,t1,offer,55.3064516129
TP1,ARI1101_ARI0,t1,price,10
TP1,ARI1101_ARI0,t2,offer,0.0483870967742
TP1,ARI1101_ARI0,t2,price,140
TP1,ARI1101_ARI0,t3,offer,0.0967741935484
TP1,ARI1101_ARI0,t3,price,150
TP1,ARI1101_ARI0,t4,offer,0.193548387097
TP1,ARI1101_ARI0,t4,price,190
TP1,ARI1102_ARI0,t1,offer,61.9516129032
TP1,ARI1102_ARI0,t1,price,10
TP1,ARI1102_ARI0,t2,offer,1.96774193548
TP1,ARI1102_ARI0,t2,price,40
TP1,ARI1102_ARI0,t3,offer,8.93548387097
TP1,ARI1102_ARI0,t3,price,50
TP1,ARI1102_ARI0,t4,offer,9.20967741935
TP1,ARI1102_ARI0,t4,price,60
TP1,ARI1102_ARI0,t5,offer,2.82258064516
TP1,ARI1102_ARI0,t5,price,70
TP1,ARI1102_ARI0,t6,offer,9.04838709677
TP1,ARI1102_ARI0,t6,price,80
TP1,ARI1102_ARI0,t7,offer,3.72580645161
TP1,ARI1102_ARI0,t7,price,90
TP1,ARI1102_ARI0,t8,offer,1.41935483871
TP1,ARI1102_ARI0,t8,price,100
TP1,ARI1102_ARI0,t9,offer,0.338709677419
TP1,ARI1102_ARI0,t9,price,110
TP1,ARI1102_ARI0,t10,offer,3.66129032258
TP1,ARI1102_ARI0,t10,price,120
TP1,ARI1102_ARI0,t11,offer,0.838709677419
TP1,ARI1102_ARI0,t11,price,140
TP1,ARI1102_ARI0,t12,offer,5.98387096774
TP1,ARI1102_ARI0,t12,price,150
TP1,ARI1102_ARI0,t13,offer,1.96774193548
TP1,ARI1102_ARI0,t13,price,160
TP1,ARI1102_ARI0,t14,offer,2.87096774194
TP1,ARI1102_ARI0,t14,price,180
TP1,ARI1102_ARI0,t15,offer,1.33870967742
TP1,ARI1102_ARI0,t15,price,190
TP1,ARI1102_ARI0,t16,offer,1.11290322581
TP1,ARI1102_ARI0,t16,price,200
TP1,ARI1102_ARI0,t17,offer,1.16129032258
TP1,ARI1102_ARI0,t17,price,210
TP1,ARI1102_ARI0,t18,offer,1.0
TP1,ARI1102_ARI0,t18,price,230
TP1,ARI1102_ARI0,t19,offer,1.66129032258
TP1,ARI1102_ARI0,t19,price,240
TP1,ARI1102_ARI0,t20,offer,0.5
TP1,ARI1102_ARI0,t20,price,250
TP1,ARI1102_ARI0,t21,offer,5.70967741935
TP1,ARI1102_ARI0,t21,price,260
TP1,ARI1102_ARI0,t22,offer,0.854838709677
TP1,ARI1102_ARI0,t22,price,500
TP1,ARI1102_ARI0,t23,offer,0.0645161290323
TP1,ARI1102_ARI0,t23,price,900
TP1,ARI1102_ARI0,t24,offer,0.758064516129
TP1,ARI1102_ARI0,t24,price,940
TP1,ASB0661_HBK0,t1,offer,24.4919354839
TP1,ASB0661_HBK0,t1,price,0
TP1,ATI2201_ATI0,t1,offer,57.9193548387
TP1,ATI2201_ATI0,t1,price,10
TP1,ATI2201_ATI0,t2,offer,0.225806451613
TP1,ATI2201_ATI0,t2,price,40
TP1,ATI2201_ATI0,t3,offer,4.27419354839
TP1,ATI2201_ATI0,t3,price,50
TP1,ATI2201_ATI0,t4,offer,4.25806451613
TP1,ATI2201_ATI0,t4,price,60
TP1,ATI2201_ATI0,t5,offer,1.64516129032
TP1,ATI2201_ATI0,t5,price,70
TP1,ATI2201_ATI0,t6,offer,0.903225806452
TP1,ATI2201_ATI0,t6,price,80
TP1,ATI2201_ATI0,t7,offer,0.225806451613
TP1,ATI2201_ATI0,t7,price,90
TP1,ATI2201_ATI0,t8,offer,0.225806451613
TP1,ATI2201_ATI0,t8,price,150
TP1,AVI2201_AVI0,t1,offer,142.790870968
TP1,AVI2201_AVI0,t1,price,10
TP1,AVI2201_AVI0,t2,offer,0.74764516129
TP1,AVI2201_AVI0,t2,price,40
TP1,AVI2201_AVI0,t3,offer,6.16208064516
TP1,AVI2201_AVI0,t3,price,50
TP1,AVI2201_AVI0,t4,offer,5.01985483871
TP1,AVI2201_AVI0,t4,price,60
TP1,AVI2201_AVI0,t5,offer,3.39559677419
TP1,AVI2201_AVI0,t5,price,70
TP1,AVI2201_AVI0,t6,offer,1.03029032258
TP1,AVI2201_AVI0,t6,price,80
TP1,AVI2201_AVI0,t7,offer,1.35791935484
TP1,AVI2201_AVI0,t7,price,90
TP1,AVI2201_AVI0,t8,offer,0.337290322581
TP1,AVI2201_AVI0,t8,price,100
TP1,AVI2201_AVI0,t9,offer,0.392193548387
TP1,AVI2201_AVI0,t9,price,110
TP1,AVI2201_AVI0,t10,offer,0.29085483871
TP1,AVI2201_AVI0,t10,price,120
TP1,AVI2201_AVI0,t11,offer,0.193903225806
TP1,AVI2201_AVI0,t11,price,130
TP1,AVI2201_AVI0,t12,offer,7.35438709677
TP1,AVI2201_AVI0,t12,price,140
TP1,AVI2201_AVI0,t13,offer,0.509838709677
TP1,AVI2201_AVI0,t13,price,160
TP1,AVI2201_AVI0,t14,offer,2.65340322581
TP1,AVI2201_AVI0,t14,price,180
TP1,AVI2201_AVI0,t15,offer,0.731774193548
TP1,AVI2201_AVI0,t15,price,200
TP1,AVI2201_AVI0,t16,offer,0.716274193548
TP1,AVI2201_AVI0,t16,price,250
TP1,AVI2201_AVI0,t17,offer,28.090016129
TP1,AVI2201_AVI0,t17,price,980
TP1,BEN2202_BEN0,t1,offer,465.838709677
TP1,BEN2202_BEN0,t1,price,10
TP1,BEN2202_BEN0,t2,offer,1.61290322581
TP1,BEN2202_BEN0,t2,price,40
TP1,BEN2202_BEN0,t3,offer,2.17741935484
TP1,BEN2202_BEN0,t3,price,50
TP1,BEN2202_BEN0,t4,offer,1.93548387097
TP1,BEN2202_BEN0,t4,price,60
TP1,BEN2202_BEN0,t5,offer,4.1935483871
TP1,BEN2202_BEN0,t5,price,70
TP1,BEN2202_BEN0,t6,offer,1.29032258065
TP1,BEN2202_BEN0,t6,price,80
TP1,BEN2202_BEN0,t7,offer,1.29032258065
TP1,BEN2202_BEN0,t7,price,100
TP1,BEN2202_BEN0,t8,offer,0.322580645161
TP1,BEN2202_BEN0,t8,price,110
TP1,BEN2202_BEN0,t9,offer,0.322580645161
TP1,BEN2202_BEN0,t9,price,120
TP1,BEN2202_BEN0,t10,offer,0.322580645161
TP1,BEN2202_BEN0,t10,price,130
TP1,BEN2202_BEN0,t11,offer,4.1935483871
TP1,BEN2202_BEN0,t11,price,140
TP1,BEN2202_BEN0,t12,offer,0.322580645161
TP1,BEN2202_BEN0,t12,price,160
TP1,BEN2202_BEN0,t13,offer,0.967741935484
TP1,BEN2202_BEN0,t13,price,170
TP1,BEN2202_BEN0,t14,offer,1.29032258065
TP1,BEN2202_BEN0,t14,price,190
TP1,BEN2202_BEN0,t15,offer,0.645161290323
TP1,BEN2202_BEN0,t15,price,210
TP1,BEN2202_BEN0,t16,offer,0.967741935484
TP1,BEN2202_BEN0,t16,price,220
TP1,BEN2202_BEN0,t17,offer,0.645161290323
TP1,BEN2202_BEN0,t17,price,240
TP1,BEN2202_BEN0,t18,offer,11.2903225806
TP1,BEN2202_BEN0,t18,price,350
TP1,BEN2202_BEN0,t19,offer,7.58064516129
TP1,BEN2202_BEN0,t19,price,450
TP1,BEN2202_BEN0,t20,offer,2.5
TP1,BEN2202_BEN0,t20,price,980
TP1,BWK1101_WPI0,t1,offer,29.6451612903
TP1,BWK1101_WPI0,t1,price,10
TP1,BWK1101_WPI0,t2,offer,0.225806451613
TP1,BWK1101_WPI0,t2,price,30
TP1,BWK1101_WPI0,t3,offer,4.24193548387
TP1,BWK1101_WPI0,t3,price,50
TP1,BWK1101_WPI0,t4,offer,2.83870967742
TP1,BWK1101_WPI0,t4,price,60
TP1,BWK1101_WPI0,t5,offer,0.435483870968
TP1,BWK1101_WPI0,t5,price,70
TP1,BWK1101_WPI0,t6,offer,2.66129032258
TP1,BWK1101_WPI0,t6,price,80
TP1,BWK1101_WPI0,t7,offer,3.43548387097
TP1,BWK1101_WPI0,t7,price,90
TP1,BWK1101_WPI0,t8,offer,8.22580645161
TP1,BWK1101_WPI0,t8,price,100
TP1,COL0661_COL0,t1,offer,25.2903225806
TP1,COL0661_COL0,t1,price,10
TP1,COL0661_COL0,t2,offer,4.06451612903
TP1,COL0661_COL0,t2,price,20
TP1,COL0661_COL0,t3,offer,5.66129032258
TP1,COL0661_COL0,t3,price,30
TP1,COL0661_COL0,t4,offer,0.58064516129
TP1,COL0661_COL0,t4,price,40
TP1,COL0661_COL0,t5,offer,1.01612903226
TP1,COL0661_COL0,t5,price,50
TP1,CYD2201_CYD0,t1,offer,336.822580645
TP1,CYD2201_CYD0,t1,price,10
TP1,CYD2201_CYD0,t2,offer,24.5161290323
TP1,CYD2201_CYD0,t2,price,20
TP1,CYD2201_CYD0,t3,offer,5.85483870968
TP1,CYD2201_CYD0,t3,price,30
TP1,CYD2201_CYD0,t4,offer,1.16129032258
TP1,CYD2201_CYD0,t4,price,40
TP1,CYD2201_CYD0,t5,offer,10.0967741935
TP1,CYD2201_CYD0,t5,price,50
TP1,CYD2201_CYD0,t6,offer,13.6451612903
TP1,CYD2201_CYD0,t6,price,60
TP1,CYD2201_CYD0,t7,offer,21.8387096774
TP1,CYD2201_CYD0,t7,price,70
TP1,CYD2201_CYD0,t8,offer,9.91935483871
TP1,CYD2201_CYD0,t8,price,80
TP1,CYD2201_CYD0,t9,offer,6.70967741935
TP1,CYD2201_CYD0,t9,price,90
TP1,CYD2201_CYD0,t10,offer,6.29032258065
TP1,CYD2201_CYD0,t10,price,100
TP1,CYD2201_CYD0,t11,offer,4.58064516129
TP1,CYD2201_CYD0,t11,price,110
TP1,CYD2201_CYD0,t12,offer,3.95161290323
TP1,CYD2201_CYD0,t12,price,120
TP1,CYD2201_CYD0,t13,offer,0.0645161290323
TP1,CYD2201_CYD0,t13,price,140
TP1,CYD2201_CYD0,t14,offer,0.741935483871
TP1,CYD2201_CYD0,t14,price,170
TP1,CYD2201_CYD0,t15,offer,0.129032258065
TP1,CYD2201_CYD0,t15,price,220
TP1,GLN0332_GLN0,t1,offer,54.7419354839
TP1,GLN0332_GLN0,t1,price,0
TP1,HLY2201_HLY1,t1,offer,1.77419354839
TP1,HLY2201_HLY1,t1,price,0
TP1,HLY2201_HLY1,t2,offer,67.9032258065
TP1,HLY2201_HLY1,t2,price,10
TP1,HLY2201_HLY1,t3,offer,13.5483870968
TP1,HLY2201_HLY1,t3,price,30
TP1,HLY2201_HLY1,t4,offer,1.45161290323
TP1,HLY2201_HLY1,t4,price,50
TP1,HLY2201_HLY1,t5,offer,9.79032258065
TP1,HLY2201_HLY1,t5,price,60
TP1,HLY2201_HLY1,t6,offer,11.5967741935
TP1,HLY2201_HLY1,t6,price,70
TP1,HLY2201_HLY1,t7,offer,1.35483870968
TP1,HLY2201_HLY1,t7,price,80
TP1,HLY2201_HLY1,t8,offer,2.96774193548
TP1,HLY2201_HLY1,t8,price,90
TP1,HLY2201_HLY1,t9,offer,3.09677419355
TP1,HLY2201_HLY1,t9,price,100
TP1,HLY2201_HLY1,t10,offer,0.516129032258
TP1,HLY2201_HLY1,t10,price,110
TP1,HLY2201_HLY1,t11,offer,2.48387096774
TP1,HLY2201_HLY1,t11,price,130
TP1,HLY2201_HLY1,t12,offer,1.32258064516
TP1,HLY2201_HLY1,t12,price,140
TP1,HLY2201_HLY1,t13,offer,0.741935483871
TP1,HLY2201_HLY1,t13,price,160
TP1,HLY2201_HLY1,t14,offer,1.45161290323
TP1,HLY2201_HLY1,t14,price,180
TP1,HLY2201_HLY1,t15,offer,2.38709677419
TP1,HLY2201_HLY1,t15,price,190
TP1,HLY2201_HLY1,t16,offer,0.967741935484
TP1,HLY2201_HLY1,t16,price,230
TP1,HLY2201_HLY1,t17,offer,0.967741935484
TP1,HLY2201_HLY1,t17,price,250
TP1,HLY2201_HLY1,t18,offer,4.06451612903
TP1,HLY2201_HLY1,t18,price,280
TP1,HLY2201_HLY2,t1,offer,1.77419354839
TP1,HLY2201_HLY2,t1,price,0
TP1,HLY2201_HLY2,t2,offer,24.8387096774
TP1,HLY2201_HLY2,t2,price,10
TP1,HLY2201_HLY2,t3,offer,5.8064516129
TP1,HLY2201_HLY2,t3,price,30
TP1,HLY2201_HLY2,t4,offer,2.41935483871
TP1,HLY2201_HLY2,t4,price,50
TP1,HLY2201_HLY2,t5,offer,4.35483870968
TP1,HLY2201_HLY2,t5,price,60
TP1,HLY2201_HLY2,t6,offer,5.38709677419
TP1,HLY2201_HLY2,t6,price,70
TP1,HLY2201_HLY2,t7,offer,2.03225806452
TP1,HLY2201_HLY2,t7,price,80
TP1,HLY2201_HLY2,t8,offer,4.29032258065
TP1,HLY2201_HLY2,t8,price,90
TP1,HLY2201_HLY2,t9,offer,0.709677419355
TP1,HLY2201_HLY2,t9,price,110
TP1,HLY2201_HLY2,t10,offer,0.451612903226
TP1,HLY2201_HLY2,t10,price,130
TP1,HLY2201_HLY2,t11,offer,0.354838709677
TP1,HLY2201_HLY2,t11,price,180
TP1,HLY2201_HLY2,t12,offer,1.93548387097
TP1,HLY2201_HLY2,t12,price,200
TP1,HLY2201_HLY2,t13,offer,0.967741935484
TP1,HLY2201_HLY2,t13,price,210
TP1,HLY2201_HLY5,t1,offer,149.032258065
TP1,HLY2201_HLY5,t1,price,0
TP1,HLY2201_HLY5,t2,offer,80.3225806452
TP1,HLY2201_HLY5,t2,price,10
TP1,HLY2201_HLY5,t3,offer,41.1290322581
TP1,HLY2201_HLY5,t3,price,20
TP1,HLY2201_HLY5,t4,offer,35.0
TP1,HLY2201_HLY5,t4,price,30
TP1,HLY2201_HLY5,t5,offer,36.3709677419
TP1,HLY2201_HLY5,t5,price,50
TP1,HLY2201_HLY5,t6,offer,36.7096774194
TP1,HLY2201_HLY5,t6,price,60
TP1,HLY2201_HLY5,t7,offer,2.41935483871
TP1,HLY2201_HLY5,t7,price,90
TP1,HLY2201_HLY5,t8,offer,1.32258064516
TP1,HLY2201_HLY5,t8,price,120
TP1,HLY2201_HLY5,t9,offer,2.58064516129
TP1,HLY2201_HLY5,t9,price,170
TP1,HLY2201_HLY5,t10,offer,2.58064516129
TP1,HLY2201_HLY5,t10,price,180
TP1,HLY2201_HLY6,t1,offer,17.2419354839
TP1,HLY2201_HLY6,t1,price,10
TP1,HLY2201_HLY6,t2,offer,28.0161290323
TP1,HLY2201_HLY6,t2,price,300
TP1,HWA1101_PTA1,t1,offer,5.0564516129
TP1,HWA1101_PTA1,t1,price,0
TP1,HWA1101_PTA1,t2,offer,0.943548387097
TP1,HWA1101_PTA1,t2,price,10
TP1,HWA1101_PTA1,t3,offer,0.362903225806
TP1,HWA1101_PTA1,t3,price,20
TP1,HWA1101_PTA1,t4,offer,0.943548387097
TP1,HWA1101_PTA1,t4,price,30
TP1,HWA1101_PTA1,t5,offer,0.483870967742
TP1,HWA1101_PTA1,t5,price,40
TP1,HWA1101_PTA1,t6,offer,1.3064516129
TP1,HWA1101_PTA1,t6,price,50
TP1,HWA1101_PTA1,t7,offer,0.967741935484
TP1,HWA1101_PTA1,t7,price,60
TP1,HWA1101_PTA1,t8,offer,0.217741935484
TP1,HWA1101_PTA1,t8,price,80
TP1,HWA1101_PTA1,t9,offer,0.145161290323
TP1,HWA1101_PTA1,t9,price,90
TP1,HWA1101_PTA1,t10,offer,0.217741935484
TP1,HWA1101_PTA1,t10,price,100
TP1,HWA1101_PTA2,t1,offer,2.68548387097
TP1,HWA1101_PTA2,t1,price,0
TP1,HWA1101_PTA2,t2,offer,1.37903225806
TP1,HWA1101_PTA2,t2,price,10
TP1,HWA1101_PTA2,t3,offer,0.508064516129
TP1,HWA1101_PTA2,t3,price,20
TP1,HWA1101_PTA2,t4,offer,0.943548387097
TP1,HWA1101_PTA2,t4,price,30
TP1,HWA1101_PTA2,t5,offer,0.870967741935
TP1,HWA1101_PTA2,t5,price,40
TP1,HWA1101_PTA2,t6,offer,1.74193548387
TP1,HWA1101_PTA2,t6,price,50
TP1,HWA1101_PTA2,t7,offer,1.06451612903
TP1,HWA1101_PTA2,t7,price,60
TP1,HWA1101_PTA2,t8,offer,0.870967741935
TP1,HWA1101_PTA2,t8,price,70
TP1,HWA1101_PTA2,t9,offer,0.145161290323
TP1,HWA1101_PTA2,t9,price,80
TP1,HWA1101_PTA2,t10,offer,0.217741935484
TP1,HWA1101_PTA2,t10,price,90
TP1,HWA1101_PTA2,t11,offer,0.217741935484
TP1,HWA1101_PTA2,t11,price,100
TP1,HWA1101_PTA3,t1,offer,2.68548387097
TP1,HWA1101_PTA3,t1,price,0
TP1,HWA1101_PTA3,t2,offer,1.37903225806
TP1,HWA1101_PTA3,t2,price,10
TP1,HWA1101_PTA3,t3,offer,0.508064516129
TP1,HWA1101_PTA3,t3,price,20
TP1,HWA1101_PTA3,t4,offer,0.0725806451613
TP1,HWA1101_PTA3,t4,price,30
TP1,HWA1101_PTA3,t5,offer,1.3064516129
TP1,HWA1101_PTA3,t5,price,40
TP1,HWA1101_PTA3,t6,offer,1.3064516129
TP1,HWA1101_PTA3,t6,price,50
TP1,HWA1101_PTA3,t7,offer,1.5
TP1,HWA1101_PTA3,t7,price,60
TP1,HWA1101_PTA3,t8,offer,1.3064516129
TP1,HWA1101_PTA3,t8,price,70
TP1,HWA1101_PTA3,t9,offer,0.145161290323
TP1,HWA1101_PTA3,t9,price,80
TP1,HWA1101_PTA3,t10,offer,0.217741935484
TP1,HWA1101_PTA3,t10,price,90
TP1,HWA1101_PTA3,t11,offer,0.217741935484
TP1,HWA1101_PTA3,t11,price,100
TP1,HWA1102_WAA0,t1,offer,2.33870967742
TP1,HWA1102_WAA0,t1,price,0
TP1,HWA1102_WAA0,t2,offer,4.99193548387
TP1,HWA1102_WAA0,t2,price,10
TP1,HWA1102_WAA1,t1,offer,7.33064516129
TP1,HWA1102_WAA1,t1,price,0
TP1,HWB0331_WPI0,t1,offer,14.5483870968
TP1,HWB0331_WPI0,t1,price,10
TP1,HWB0331_WPI0,t2,offer,0.548387096774
TP1,HWB0331_WPI0,t2,price,30
TP1,HWB0331_WPI0,t3,offer,2.66129032258
TP1,HWB0331_WPI0,t3,price,50
TP1,HWB0331_WPI0,t4,offer,0.161290322581
TP1,HWB0331_WPI0,t4,price,60
TP1,HWB0331_WPI0,t5,offer,0.709677419355
TP1,HWB0331_WPI0,t5,price,70
TP1,HWB0331_WPI0,t6,offer,2.41935483871
TP1,HWB0331_WPI0,t6,price,80
TP1,HWB0331_WPI0,t7,offer,0.596774193548
TP1,HWB0331_WPI0,t7,price,90
TP1,HWB0331_WPI0,t8,offer,0.967741935484
TP1,HWB0331_WPI0,t8,price,100
TP1,HWB0331_WPI0,t9,offer,5.51612903226
TP1,HWB0331_WPI0,t9,price,110
TP1,KAW0112_ONU0,t1,offer,50.75
TP1,KAW0112_ONU0,t1,price,0
TP1,KAW1101_KAG0,t1,offer,63.1129032258
TP1,KAW1101_KAG0,t1,price,0
TP1,KAW1101_KAG0,t2,offer,29.8225806452
TP1,KAW1101_KAG0,t2,price,10
TP1,KPA1101_KPI1,t1,offer,2.53225806452
TP1,KPA1101_KPI1,t1,price,0
TP1,KPA1101_KPI1,t2,offer,8.98387096774
TP1,KPA1101_KPI1,t2,price,10
TP1,KPO1101_KPO0,t1,offer,4.35483870968
TP1,KPO1101_KPO0,t1,price,0
TP1,KPO1101_KPO0,t2,offer,60.1935483871
TP1,KPO1101_KPO0,t2,price,10
TP1,KPO1101_KPO0,t3,offer,1.51612903226
TP1,KPO1101_KPO0,t3,price,40
TP1,KPO1101_KPO0,t4,offer,4.25806451613
TP1,KPO1101_KPO0,t4,price,50
TP1,KPO1101_KPO0,t5,offer,5.40322580645
TP1,KPO1101_KPO0,t5,price,60
TP1,KPO1101_KPO0,t6,offer,0.741935483871
TP1,KPO1101_KPO0,t6,price,70
TP1,KPO1101_KPO0,t7,offer,4.91935483871
TP1,KPO1101_KPO0,t7,price,80
TP1,KPO1101_KPO0,t8,offer,1.59677419355
TP1,KPO1101_KPO0,t8,price,90
TP1,KPO1101_KPO0,t9,offer,0.903225806452
TP1,KPO1101_KPO0,t9,price,100
TP1,KPO1101_KPO0,t10,offer,2.48387096774
TP1,KPO1101_KPO0,t10,price,120
TP1,KPO1101_KPO0,t11,offer,0.870967741935
TP1,KPO1101_KPO0,t11,price,140
TP1,KPO1101_KPO0,t12,offer,0.870967741935
TP1,KPO1101_KPO0,t12,price,150
TP1,KPO1101_KPO0,t13,offer,0.0967741935484
TP1,KPO1101_KPO0,t13,price,160
TP1,KPO1101_KPO0,t14,offer,0.193548387097
TP1,KPO1101_KPO0,t14,price,180
TP1,KPO1101_KPO0,t15,offer,0.0967741935484
TP1,KPO1101_KPO0,t15,price,200
TP1,KPO1101_KPO0,t16,offer,0.193548387097
TP1,KPO1101_KPO0,t16,price,210
TP1,KPO1101_KPO0,t17,offer,0.193548387097
TP1,KPO1101_KPO0,t17,price,230
TP1,KPO1101_KPO0,t18,offer,0.193548387097
TP1,KPO1101_KPO0,t18,price,240
TP1,KPO1101_KPO0,t19,offer,0.0967741935484
TP1,KPO1101_KPO0,t19,price,250
TP1,KPO1101_KPO0,t20,offer,1.11290322581
TP1,KPO1101_KPO0,t20,price,260
TP1,KPO1101_KPO0,t21,offer,0.193548387097
TP1,KPO1101_KPO0,t21,price,900
TP1,KUM0661_KUM0,t1,offer,5.08064516129
TP1,KUM0661_KUM0,t1,price,0
TP1,KUM0661_KUM0,t2,offer,0.435483870968
TP1,KUM0661_KUM0,t2,price,10
TP1,KUM0661_KUM0,t3,offer,0.483870967742
TP1,KUM0661_KUM0,t3,price,20
TP1,KUM0661_KUM0,t4,offer,0.0967741935484
TP1,KUM0661_KUM0,t4,price,50
TP1,MAN2201_MAN0,t1,offer,693.306451613
TP1,MAN2201_MAN0,t1,price,10
TP1,MAN2201_MAN0,t2,offer,60.1612903226
TP1,MAN2201_MAN0,t2,price,30
TP1,MAN2201_MAN0,t3,offer,5.16129032258
TP1,MAN2201_MAN0,t3,price,40
TP1,MAN2201_MAN0,t4,offer,27.564516129
TP1,MAN2201_MAN0,t4,price,800
TP1,MAT1101_ANI0,t1,offer,21.564516129
TP1,MAT1101_ANI0,t1,price,0
TP1,MAT1101_MAT0,t1,offer,41.8064516129
TP1,MAT1101_MAT0,t1,price,0
TP1,MAT1101_MAT0,t2,offer,0.483870967742
TP1,MAT1101_MAT0,t2,price,30
TP1,MAT1101_MAT0,t3,offer,2.61290322581
TP1,MAT1101_MAT0,t3,price,40
TP1,MAT1101_MAT0,t4,offer,1.93548387097
TP1,MAT1101_MAT0,t4,price,50
TP1,MAT1101_MAT0,t5,offer,3.48387096774
TP1,MAT1101_MAT0,t5,price,60
TP1,MAT1101_MAT0,t6,offer,6.67741935484
TP1,MAT1101_MAT0,t6,price,70
TP1,MAT1101_MAT0,t7,offer,2.41935483871
TP1,MAT1101_MAT0,t7,price,80
TP1,MAT1101_MAT0,t8,offer,2.32258064516
TP1,MAT1101_MAT0,t8,price,90
TP1,MAT1101_MAT0,t9,offer,4.64516129032
TP1,MAT1101_MAT0,t9,price,100
TP1,MAT1101_MAT0,t10,offer,1.74193548387
TP1,MAT1101_MAT0,t10,price,110
TP1,MAT1101_MAT0,t11,offer,3.67741935484
TP1,MAT1101_MAT0,t11,price,120
TP1,MAT1101_MAT0,t12,offer,1.45161290323
TP1,MAT1101_MAT0,t12,price,160
TP1,MHO0331_MHO0,t1,offer,26.6129032258
TP1,MHO0331_MHO0,t1,price,10
TP1,MKE1101_MKE1,t1,offer,48.5951612903
TP1,MKE1101_MKE1,t1,price,10
TP1,MKE1101_MKE1,t2,offer,15.2209677419
TP1,MKE1101_MKE1,t2,price,150
TP1,MKE1101_MKE1,t3,offer,7.10806451613
TP1,MKE1101_MKE1,t3,price,160
TP1,MKE1101_MKE1,t4,offer,4.88387096774
TP1,MKE1101_MKE1,t4,price,170
TP1,MKE1101_MKE1,t5,offer,13.6161290323
TP1,MKE1101_MKE1,t5,price,210
TP1,MKE1101_MKE1,t6,offer,2.43387096774
TP1,MKE1101_MKE1,t6,price,500
TP1,MTI2201_MTI0,t1,offer,146.048387097
TP1,MTI2201_MTI0,t1,price,10
TP1,MTI2201_MTI0,t2,offer,2.0
TP1,MTI2201_MTI0,t2,price,40
TP1,MTI2201_MTI0,t3,offer,5.25806451613
TP1,MTI2201_MTI0,t3,price,50
TP1,MTI2201_MTI0,t4,offer,8.17741935484
TP1,MTI2201_MTI0,t4,price,60
TP1,MTI2201_MTI0,t5,offer,4.8064516129
TP1,MTI2201_MTI0,t5,price,70
TP1,MTI2201_MTI0,t6,offer,6.53225806452
TP1,MTI2201_MTI0,t6,price,80
TP1,MTI2201_MTI0,t7,offer,4.40322580645
TP1,MTI2201_MTI0,t7,price,90
TP1,MTI2201_MTI0,t8,offer,2.48387096774
TP1,MTI2201_MTI0,t8,price,100
TP1,MTI2201_MTI0,t9,offer,0.854838709677
TP1,MTI2201_MTI0,t9,price,110
TP1,MTI2201_MTI0,t10,offer,8.09677419355
